match_id,batter,runs,out,cum_runs,cum_outs,pavg,lfm,venue,savg
336033,MS Gony,2,0,33.0,1.0,33.0,8.25,MA Chidambaram Stadium,9.5
392189,MS Gony,6,1,35.0,1.0,35.0,7.0,Other,0.0
392234,MS Gony,7,1,41.0,2.0,20.5,8.0,Other,6.0
419121,MS Gony,2,1,48.0,3.0,16.0,6.4,MA Chidambaram Stadium,7.0
501212,MS Gony,0,1,50.0,4.0,12.5,4.2,Rajiv Gandhi International Stadium,0.0
501229,MS Gony,0,0,50.0,5.0,10.0,3.4,Other,6.5
548311,MS Gony,4,1,50.0,5.0,10.0,3.0,Other,4.333333333333333
598016,MS Gony,42,1,54.0,6.0,9.0,2.6,Punjab Cricket Association IS Bindra Stadium,0.0
598037,MS Gony,0,1,96.0,7.0,13.714285714285714,9.6,Wankhede Stadium,0.0
598041,MS Gony,0,0,96.0,8.0,12.0,9.2,MA Chidambaram Stadium,5.75
598052,MS Gony,3,1,96.0,8.0,12.0,9.2,Punjab Cricket Association IS Bindra Stadium,42.0
501213,MS Wade,3,1,,,0.0,0.0,Dr DY Patil Sports Academy,0.0
501227,MS Wade,8,1,3.0,1.0,3.0,3.0,Arun Jaitley Stadium,0.0
501265,MS Wade,11,1,11.0,2.0,5.5,5.5,Arun Jaitley Stadium,8.0
1304050,MS Wade,30,1,22.0,3.0,7.333333333333333,7.333333333333333,Wankhede Stadium,0.0
1304056,MS Wade,1,1,52.0,4.0,13.0,13.0,Maharashtra Cricket Association Stadium,0.0
1304062,MS Wade,6,1,53.0,5.0,10.6,10.6,Brabourne Stadium,0.0
1304067,MS Wade,19,1,59.0,6.0,9.833333333333334,11.2,Dr DY Patil Sports Academy,3.0
1304070,MS Wade,12,0,78.0,7.0,11.142857142857142,13.4,Dr DY Patil Sports Academy,11.0
1304103,MS Wade,10,1,90.0,7.0,12.857142857142858,13.6,Maharashtra Cricket Association Stadium,1.0
1304108,MS Wade,20,1,100.0,8.0,12.5,9.6,Wankhede Stadium,30.0
1304113,MS Wade,16,1,120.0,9.0,13.333333333333334,13.4,Wankhede Stadium,25.0
1312197,MS Wade,35,1,136.0,10.0,13.6,15.4,Eden Gardens,0.0
1312200,MS Wade,8,1,171.0,11.0,15.545454545454545,18.6,Narendra Modi Stadium,0.0
1426262,MS Wade,4,1,179.0,12.0,14.916666666666666,17.8,Sawai Mansingh Stadium,0.0
335982,MV Boucher,7,1,,,0.0,0.0,M Chinnaswamy Stadium,0.0
335985,MV Boucher,39,0,7.0,1.0,7.0,7.0,Wankhede Stadium,0.0
335992,MV Boucher,4,1,46.0,1.0,46.0,23.0,M Chinnaswamy Stadium,7.0
335996,MV Boucher,4,1,50.0,2.0,25.0,16.666666666666668,M Chinnaswamy Stadium,5.5
335998,MV Boucher,31,0,54.0,3.0,18.0,13.5,Arun Jaitley Stadium,0.0
336010,MV Boucher,50,1,85.0,3.0,28.333333333333332,17.0,Eden Gardens,0.0
336012,MV Boucher,18,1,135.0,4.0,33.75,25.6,M Chinnaswamy Stadium,5.0
336016,MV Boucher,39,1,153.0,5.0,30.6,21.4,Punjab Cricket Association IS Bindra Stadium,0.0
336029,MV Boucher,17,1,192.0,6.0,32.0,28.4,MA Chidambaram Stadium,0.0
336034,MV Boucher,16,1,209.0,7.0,29.857142857142858,31.0,M Chinnaswamy Stadium,8.25
392194,MV Boucher,36,1,225.0,8.0,28.125,28.0,Other,0.0
392199,MV Boucher,25,0,261.0,9.0,29.0,25.2,Other,36.0
392204,MV Boucher,2,1,286.0,9.0,31.77777777777778,26.6,Other,30.5
392213,MV Boucher,6,1,288.0,10.0,28.8,19.2,Other,21.0
392218,MV Boucher,48,0,294.0,11.0,26.727272727272727,17.0,Other,17.25
392221,MV Boucher,13,0,342.0,11.0,31.09090909090909,23.4,Other,23.4
392224,MV Boucher,5,1,355.0,11.0,32.27272727272727,18.8,Other,21.666666666666668
392232,MV Boucher,10,0,360.0,12.0,30.0,14.8,Other,19.285714285714285
392239,MV Boucher,5,1,370.0,12.0,30.833333333333332,16.4,Other,18.125
419123,MV Boucher,11,0,375.0,13.0,28.846153846153847,16.2,M Chinnaswamy Stadium,9.8
419128,MV Boucher,2,1,386.0,13.0,29.692307692307693,8.8,M Chinnaswamy Stadium,10.0
501242,MV Boucher,5,1,388.0,14.0,27.714285714285715,6.6,Other,16.666666666666668
501255,MV Boucher,1,0,393.0,15.0,26.2,6.6,M Chinnaswamy Stadium,8.857142857142858
1359488,MW Short,1,1,,,0.0,0.0,Rajiv Gandhi International Stadium,0.0
1359492,MW Short,36,1,1.0,1.0,1.0,1.0,Punjab Cricket Association IS Bindra Stadium,0.0
1359495,MW Short,34,1,37.0,2.0,18.5,18.5,Other,0.0
1359501,MW Short,8,1,71.0,3.0,23.666666666666668,23.666666666666668,Punjab Cricket Association IS Bindra Stadium,36.0
1359505,MW Short,11,1,79.0,4.0,19.75,19.75,Wankhede Stadium,0.0
1359520,MW Short,27,1,90.0,5.0,18.0,18.0,Punjab Cricket Association IS Bindra Stadium,22.0
419127,Mandeep Singh,4,1,,,0.0,0.0,Punjab Cricket Association IS Bindra Stadium,0.0
419131,Mandeep Singh,0,1,4.0,1.0,4.0,4.0,Arun Jaitley Stadium,0.0
501248,Mandeep Singh,6,1,4.0,2.0,2.0,2.0,Punjab Cricket Association IS Bindra Stadium,4.0
501251,Mandeep Singh,8,1,10.0,3.0,3.3333333333333335,3.3333333333333335,Punjab Cricket Association IS Bindra Stadium,5.0
